country,age_grp,date,cumulative_cases_cal,timeline,daily_cases,daily_changes
Greece,aged15to19,2020-07-16,NA,1,NA,NA
Greece,aged15to19,2020-07-17,NA,1,NA,NA
Greece,aged15to19,2020-07-18,126.9,1,NA,NA
Greece,aged15to19,2020-07-19,127.2,1,0,NA
Greece,aged15to19,2020-07-20,127.5,1,0,0
Greece,aged15to19,2020-07-21,128.3,1,1,1
Greece,aged15to19,2020-07-22,129.4,1,1,0
Greece,aged15to19,2020-07-23,130.3,1,1,0
Greece,aged15to19,2020-07-24,130.7,1,0,-1
Greece,aged15to19,2020-07-25,NA,1,NA,NA
Greece,aged15to19,2020-07-26,132.1,1,NA,NA
Greece,aged15to19,2020-07-27,133.6,1,2,NA
Greece,aged15to19,2020-07-28,135.7,1,2,0
Greece,aged15to19,2020-07-29,138.4,1,3,1
Greece,aged15to19,2020-07-30,140.6,1,2,-1
Greece,aged15to19,2020-07-31,NA,1,NA,NA
Greece,aged15to19,2020-08-01,147.8,1,NA,NA
Greece,aged15to19,2020-08-02,152.5,1,5,NA
Greece,aged15to19,2020-08-03,155.8,1,3,-2
Greece,aged15to19,2020-08-04,162.1,1,6,3
Greece,aged15to19,2020-08-05,166.3,1,4,-2
Greece,aged15to19,2020-08-06,172.4,1,6,2
Greece,aged15to19,2020-08-07,179,1,7,1
Greece,aged15to19,2020-08-08,186.7,1,8,1
Greece,aged15to19,2020-08-09,193.4,1,7,-1
Greece,aged15to19,2020-08-10,203.7,1,10,3
Greece,aged15to19,2020-08-11,212.2,1,8,-2
Greece,aged15to19,2020-08-12,224.6,1,12,4
Greece,aged15to19,2020-08-13,237.8,1,13,1
Greece,aged15to19,2020-08-14,NA,1,NA,NA
Greece,aged15to19,2020-08-15,NA,1,NA,NA
Greece,aged15to19,2020-08-16,NA,1,NA,NA
Greece,aged15to19,2020-08-17,NA,1,NA,NA
Greece,aged15to19,2020-08-18,NA,1,NA,NA
Greece,aged15to19,2020-08-19,NA,1,NA,NA
Greece,aged15to19,2020-08-20,NA,1,NA,NA
Greece,aged15to19,2020-08-21,NA,1,NA,NA
Greece,aged15to19,2020-08-22,NA,1,NA,NA
Greece,aged15to19,2020-08-23,NA,1,NA,NA
Greece,aged15to19,2020-08-24,NA,1,NA,NA
Greece,aged15to19,2020-08-25,NA,1,NA,NA
Greece,aged15to19,2020-08-26,360.5,1,NA,NA
Greece,aged15to19,2020-08-27,NA,1,NA,NA
Greece,aged15to19,2020-08-28,NA,1,NA,NA
Greece,aged15to19,2020-08-29,NA,1,NA,NA
Greece,aged15to19,2020-08-30,394.1,1,NA,NA
Greece,aged15to19,2020-08-31,407.3,1,13,NA
Greece,aged15to19,2020-09-01,417.8,1,10,-3
Greece,aged15to19,2020-09-02,NA,1,NA,NA
Greece,aged15to19,2020-09-03,434.3,1,NA,NA
Greece,aged15to19,2020-09-04,NA,1,NA,NA
Greece,aged15to19,2020-09-05,NA,1,NA,NA
Greece,aged15to19,2020-09-06,NA,1,NA,NA
Greece,aged15to19,2020-09-07,NA,1,NA,NA
Greece,aged15to19,2020-09-08,NA,1,NA,NA
Greece,aged15to19,2020-09-09,473.5,1,NA,NA
Greece,aged15to19,2020-09-10,NA,1,NA,NA
Greece,aged15to19,2020-09-11,NA,1,NA,NA
Greece,aged15to19,2020-09-12,NA,1,NA,NA
Greece,aged15to19,2020-09-13,NA,1,NA,NA
Greece,aged15to19,2020-09-14,NA,1,NA,NA
Greece,aged15to19,2020-09-15,NA,1,NA,NA
Greece,aged15to19,2020-09-16,NA,1,NA,NA
Greece,aged15to19,2020-09-17,NA,1,NA,NA
Greece,aged15to19,2020-09-18,NA,1,NA,NA
Greece,aged15to19,2020-09-19,NA,1,NA,NA
Greece,aged15to19,2020-09-20,NA,1,NA,NA
Greece,aged15to19,2020-09-21,NA,1,NA,NA
Greece,aged15to19,2020-09-22,NA,1,NA,NA
Greece,aged15to19,2020-09-23,NA,1,NA,NA
Greece,aged15to19,2020-09-24,NA,1,NA,NA
Greece,aged15to19,2020-09-25,NA,1,NA,NA
Greece,aged15to19,2020-09-26,NA,1,NA,NA
Greece,aged15to19,2020-09-27,NA,1,NA,NA
Greece,aged15to19,2020-09-28,NA,1,NA,NA
Greece,aged15to19,2020-09-29,NA,1,NA,NA
Greece,aged15to19,2020-09-30,NA,1,NA,NA
Greece,aged15to19,2020-10-01,760.8,1,NA,NA
Greece,aged15to19,2020-10-02,773.8,1,13,NA
Greece,aged15to19,2020-10-03,783.9,1,10,-3
Greece,aged15to19,2020-10-04,791.7,1,8,-2
Greece,aged15to19,2020-10-05,811,1,19,11
Greece,aged15to19,2020-10-06,825.4,1,14,-5
Greece,aged15to19,2020-10-07,844.9,1,20,6
Greece,aged15to19,2020-10-08,865.3,1,20,0
Greece,aged15to19,2020-10-09,882.8,1,18,-2
Greece,aged15to19,2020-10-10,900,1,17,-1
Greece,aged15to19,2020-10-11,909.9,1,10,-7
Greece,aged15to19,2020-10-12,920.8,1,11,1
Greece,aged15to19,2020-10-13,936.9,1,16,5
Greece,aged15to19,2020-10-14,954.7,1,18,2
Greece,aged15to19,2020-10-15,973,1,18,0
Greece,aged15to19,2020-10-16,998.5,1,26,8
Greece,aged15to19,2020-10-17,1022.9,1,24,-2
Greece,aged15to19,2020-10-18,1043.6,1,21,-3
Greece,aged15to19,2020-10-19,1067.4,1,24,3
Greece,aged15to19,2020-10-20,1100.2,1,33,9
Greece,aged15to19,2020-10-21,1137.7,1,38,5
Greece,aged15to19,2020-10-22,1183,1,45,7
Greece,aged15to19,2020-10-23,1116.8,1,-66,-111
Greece,aged15to19,2020-10-24,1274.8,1,158,224
Greece,aged15to19,2020-10-25,1314.8,1,40,-118
Greece,aged15to19,2020-10-26,1351.4,1,37,-3
Greece,aged15to19,2020-10-27,1410.1,1,59,22
Greece,aged15to19,2020-10-28,1478,1,68,9
Greece,aged15to19,2020-10-29,1532,1,54,-14
Greece,aged15to19,2020-10-30,1608,1,76,22
Greece,aged15to19,2020-10-31,1693.9,1,86,10
Greece,aged15to19,2020-11-01,1780.5,1,87,1
Greece,aged15to19,2020-11-02,1834.8,1,54,-33
Greece,aged15to19,2020-11-03,1932.9,1,98,44
Greece,aged15to19,2020-11-04,2059.2,1,126,28
Greece,aged15to19,2020-11-05,2204.7,1,146,20
Greece,aged15to19,2020-11-06,2314.8,1,110,-36
Greece,aged15to19,2020-11-07,2430.6,1,116,6
Greece,aged15to19,2020-11-08,2501.2,1,71,-45
Greece,aged15to19,2020-11-09,2564.4,1,63,-8
Greece,aged15to19,2020-11-10,2649.5,1,85,22
Greece,aged15to19,2020-11-11,2739.5,1,90,5
Greece,aged15to19,2020-11-12,2844.3,1,105,15
Greece,aged15to19,2020-11-13,2933.2,1,89,-16
Greece,aged15to19,2020-11-14,3014.3,1,81,-8
Greece,aged15to19,2020-11-15,3065,1,51,-30
Greece,aged15to19,2020-11-16,3116.8,1,52,1
Greece,aged15to19,2020-11-17,3177.7,1,61,9
Greece,aged15to19,2020-11-18,3257,1,79,18
Greece,aged15to19,2020-11-19,3328.5,1,72,-7
Greece,aged15to19,2020-11-20,3391.4,1,63,-9
Greece,aged15to19,2020-11-21,3444.2,1,53,-10
Greece,aged15to19,2020-11-22,3481.5,1,37,-16
Greece,aged15to19,2020-11-23,3515.6,1,34,-3
Greece,aged15to19,2020-11-24,3553.2,1,38,4
Greece,aged15to19,2020-11-25,3596.4,1,43,5
Greece,aged15to19,2020-11-26,3648.4,1,52,9
Greece,aged15to19,2020-11-27,3690.1,1,42,-10
Greece,aged15to19,2020-11-28,3725.1,1,35,-7
Greece,aged15to19,2020-11-29,3754.5,1,29,-6
Greece,aged15to19,2020-11-30,3781.3,1,27,-2
Greece,aged15to19,2020-12-01,3834.8,1,54,27
Greece,aged15to19,2020-12-02,3887.4,1,53,-1
Greece,aged15to19,2020-12-03,3927.9,1,40,-13
Greece,aged15to19,2020-12-04,3965.1,1,37,-3
Greece,aged15to19,2020-12-05,3998.5,1,33,-4
Greece,aged15to19,2020-12-06,4017.9,1,19,-14
Greece,aged15to19,2020-12-07,4051.1,1,33,14
Greece,aged15to19,2020-12-08,4083.9,1,33,0
Greece,aged15to19,2020-12-09,4123.4,1,39,6
Greece,aged15to19,2020-12-10,4154.6,1,31,-8
Greece,aged15to19,2020-12-11,4192,1,37,6
Greece,aged15to19,2020-12-12,4219.5,1,28,-9
Greece,aged15to19,2020-12-13,4238.6,1,19,-9
Greece,aged15to19,2020-12-14,4255.3,1,17,-2
Greece,aged15to19,2020-12-15,4283.6,1,28,11
Greece,aged15to19,2020-12-16,4311.9,1,28,0
Greece,aged15to19,2020-12-17,4342.1,1,30,2
Greece,aged15to19,2020-12-18,4364.1,1,22,-8
Greece,aged15to19,2020-12-19,4391.1,1,27,5
Greece,aged15to19,2020-12-20,4406.3,1,15,-12
Greece,aged15to19,2020-12-21,4420.8,1,14,-1
Greece,aged15to19,2020-12-22,4446.1,1,25,11
Greece,aged15to19,2020-12-23,4467.9,1,22,-3
Greece,aged15to19,2020-12-24,4494.8,1,27,5
Greece,aged15to19,2020-12-25,4512.1,1,17,-10
Greece,aged15to19,2020-12-26,4518.1,1,6,-11
Greece,aged15to19,2020-12-27,4526.2,1,8,2
Greece,aged15to19,2020-12-28,4546.3,1,20,12
Greece,aged15to19,2020-12-29,4572.2,1,26,6
Greece,aged15to19,2020-12-30,4605.7,1,34,8
Greece,aged15to19,2020-12-31,4638.4,1,33,-1
Greece,aged15to19,2021-01-01,4656.9,1,18,-15
Greece,aged15to19,2021-01-02,4665.2,1,8,-10
Greece,aged15to19,2021-01-03,4676.5,1,11,3
Greece,aged15to19,2021-01-04,4690.5,1,14,3
Greece,aged15to19,2021-01-05,4719.3,1,29,15
Greece,aged15to19,2021-01-06,4745.7,1,26,-3
Greece,aged15to19,2021-01-07,4767,1,21,-5
Greece,aged15to19,2021-01-08,4793.8,1,27,6
Greece,aged15to19,2021-01-09,4825.5,1,32,5
Greece,aged15to19,2021-01-10,4842,1,16,-16
Greece,aged15to19,2021-01-11,4854.5,1,12,-4
Greece,aged15to19,2021-01-12,4883.9,1,29,17
Greece,aged15to19,2021-01-13,4904.5,1,21,-8
Greece,aged15to19,2021-01-14,4925.5,1,21,0
Greece,aged15to19,2021-01-15,4945.1,1,20,-1
Greece,aged15to19,2021-01-16,4963.2,1,18,-2
Greece,aged15to19,2021-01-17,4971.6,1,8,-10
Greece,aged15to19,2021-01-18,4984.4,1,13,5
Greece,aged15to19,2021-01-19,5004.2,1,20,7
Greece,aged15to19,2021-01-20,5024.3,1,20,0
Greece,aged15to19,2021-01-21,5045.6,1,21,1
Greece,aged15to19,2021-01-22,5068.4,1,23,2
Greece,aged15to19,2021-01-23,5090,1,22,-1
Greece,aged15to19,2021-01-24,5100.1,1,10,-12
Greece,aged15to19,2021-01-25,5119.2,1,19,9
Greece,aged15to19,2021-01-26,5151.3,1,32,13
Greece,aged15to19,2021-01-27,5192.5,1,41,9
Greece,aged15to19,2021-01-28,5223,1,30,-11
Greece,aged15to19,2021-01-29,5272.6,1,50,20
Greece,aged15to19,2021-01-30,5307.1,1,34,-16
Greece,aged15to19,2021-01-31,5330.4,1,23,-11
Greece,aged15to19,2021-02-01,5355.3,1,25,2
Greece,aged15to19,2021-02-02,5417.5,1,62,37
Greece,aged15to19,2021-02-03,5472.2,1,55,-7
Greece,aged15to19,2021-02-04,5531.4,1,59,4
Greece,aged15to19,2021-02-05,5593.2,1,62,3
Greece,aged15to19,2021-02-06,5650.1,1,57,-5
Greece,aged15to19,2021-02-07,5691.9,1,42,-15
Greece,aged15to19,2021-02-08,5726.8,1,35,-7
Greece,aged15to19,2021-02-09,5812,1,85,50
Greece,aged15to19,2021-02-10,5897.7,1,86,1
Greece,aged15to19,2021-02-11,5975.2,1,78,-8
Greece,aged15to19,2021-02-12,6046,1,71,-7
Greece,aged15to19,2021-02-13,6102.8,1,57,-14
Greece,aged15to19,2021-02-14,6135.3,1,32,-25
Greece,aged15to19,2021-02-15,6160.9,1,26,-6
Greece,aged15to19,2021-02-16,6199,1,38,12
Greece,aged15to19,2021-02-17,6231.7,1,33,-5
Greece,aged15to19,2021-02-18,6287.5,1,56,23
Greece,aged15to19,2021-02-19,6345.8,1,58,2
Greece,aged15to19,2021-02-20,6407.2,1,61,3
Greece,aged15to19,2021-02-21,6444.1,1,37,-24
Greece,aged15to19,2021-02-22,6474.8,1,31,-6
Greece,aged15to19,2021-02-23,6543.9,1,69,38
Greece,aged15to19,2021-02-24,6626.4,1,82,13
Greece,aged15to19,2021-02-25,6706.9,1,80,-2
Greece,aged15to19,2021-02-26,6776.6,1,70,-10
Greece,aged15to19,2021-02-27,6839.2,1,63,-7
Greece,aged15to19,2021-02-28,6897.4,1,58,-5
Greece,aged15to19,2021-03-01,6939.9,1,42,-16
Greece,aged15to19,2021-03-02,7035.8,1,96,54
Greece,aged15to19,2021-03-03,7146.7,1,111,15
Greece,aged15to19,2021-03-04,7252.7,1,106,-5
Greece,aged15to19,2021-03-05,7354.2,1,102,-4
Greece,aged15to19,2021-03-06,7458.2,1,104,2
Greece,aged15to19,2021-03-07,7501.1,1,43,-61
Greece,aged15to19,2021-03-08,7548.5,1,47,4
Greece,aged15to19,2021-03-09,7660.7,1,112,65
Greece,aged15to19,2021-03-10,7760.7,1,100,-12
Greece,aged15to19,2021-03-11,7858.1,1,97,-3
Greece,aged15to19,2021-03-12,7951.1,1,93,-4
Greece,aged15to19,2021-03-13,8061,1,110,17
Greece,aged15to19,2021-03-14,8128.3,1,67,-43
Greece,aged15to19,2021-03-15,8167.3,1,39,-28
Greece,aged15to19,2021-03-16,8218.5,1,51,12
Greece,aged15to19,2021-03-17,8334.4,1,116,65
Greece,aged15to19,2021-03-18,8446.8,1,112,-4
Greece,aged15to19,2021-03-19,8552.9,1,106,-6
Greece,aged15to19,2021-03-20,8653.8,1,101,-5
Greece,aged15to19,2021-03-21,8713.8,1,60,-41
Greece,aged15to19,2021-03-22,8774,1,60,0
Greece,aged15to19,2021-03-23,8904.8,1,131,71
Greece,aged15to19,2021-03-24,9017.9,1,113,-18
Greece,aged15to19,2021-03-25,9113,1,95,-18
Greece,aged15to19,2021-03-26,9168.2,1,55,-40
Greece,aged15to19,2021-03-27,9287.3,1,119,64
Greece,aged15to19,2021-03-28,9349.9,1,63,-56
Greece,aged15to19,2021-03-29,9402.9,1,53,-10
Greece,aged15to19,2021-03-30,9562.8,1,160,107
Greece,aged15to19,2021-03-31,9689.8,1,127,-33
Greece,aged15to19,2021-04-01,9828.1,1,138,11
Greece,aged15to19,2021-04-02,9957.6,1,130,-8
Greece,aged15to19,2021-04-03,10079.2,1,122,-8
Greece,aged15to19,2021-04-04,10157.7,1,78,-44
Greece,aged15to19,2021-04-05,10216.9,1,59,-19
Greece,aged15to19,2021-04-06,10367.5,1,151,92
Greece,aged15to19,2021-04-07,10486.2,1,119,-32
Greece,aged15to19,2021-04-08,10607.8,1,122,3
Greece,aged15to19,2021-04-09,10718.5,1,111,-11
Greece,aged15to19,2021-04-10,10832.9,1,114,3
Greece,aged15to19,2021-04-11,10906.9,1,74,-40
Greece,aged15to19,2021-04-12,10974,1,67,-7
Greece,aged15to19,2021-04-13,11159.4,1,185,118
Greece,aged15to19,2021-04-14,11281.7,1,122,-63
Greece,aged15to19,2021-04-15,11460,1,178,56
Greece,aged15to19,2021-04-16,11596.1,1,136,-42
Greece,aged15to19,2021-04-17,11698.1,1,102,-34
Greece,aged15to19,2021-04-18,11781.7,1,84,-18
Greece,aged15to19,2021-04-19,11852.4,1,71,-13
Greece,aged15to19,2021-04-20,12012,1,160,89
Greece,aged15to19,2021-04-21,12120.5,1,108,-52
Greece,aged15to19,2021-04-22,12230.5,1,110,2
Greece,aged15to19,2021-04-23,12347.4,1,117,7
Greece,aged15to19,2021-04-24,12454.9,1,108,-9
Greece,aged15to19,2021-04-25,12510.7,1,56,-52
Greece,aged15to19,2021-04-26,12557.8,1,47,-9
Greece,aged15to19,2021-04-27,12674,1,116,69
Greece,aged15to19,2021-04-28,12780.5,1,106,-10
Greece,aged15to19,2021-04-29,12875.9,1,95,-11
Greece,aged15to19,2021-04-30,NA,1,NA,NA
Greece,aged15to19,2021-05-01,13037.9,1,NA,NA
Greece,aged15to19,2021-05-02,NA,1,NA,NA
Greece,aged15to19,2021-05-03,13123.6,1,NA,NA
Greece,aged15to19,2021-05-04,13184.3,1,61,NA
Greece,aged15to19,2021-05-05,13267.9,1,84,23
Greece,aged15to19,2021-05-06,13401.6,1,134,50
Greece,aged15to19,2021-05-07,13518.2,1,117,-17
Greece,aged15to19,2021-05-08,13639,1,121,4
Greece,aged15to19,2021-05-09,13712.2,1,73,-48
Greece,aged15to19,2021-05-10,13847.6,1,135,62
Greece,aged15to19,2021-05-11,14052.5,1,205,70
Greece,aged15to19,2021-05-12,14193.9,1,141,-64
Greece,aged15to19,2021-05-13,14338,1,144,3
Greece,aged15to19,2021-05-14,NA,1,NA,NA
Greece,aged15to19,2021-05-15,14582.1,1,NA,NA
Greece,aged15to19,2021-05-16,14654.7,1,73,NA
Greece,aged15to19,2021-05-17,14747.6,1,93,20
Greece,aged15to19,2021-05-18,14930.8,1,183,90
Greece,aged15to19,2021-05-19,15065.6,1,135,-48
Greece,aged15to19,2021-05-20,15195.1,1,130,-5
Greece,aged15to19,2021-05-21,15339.6,1,144,14
Greece,aged15to19,2021-05-22,15441.2,1,102,-42
Greece,aged15to19,2021-05-23,15495.6,1,54,-48
Greece,aged15to19,2021-05-24,15602.8,1,107,53
Greece,aged15to19,2021-05-25,15780.7,1,178,71
Greece,aged15to19,2021-05-26,15874.4,1,94,-84
Greece,aged15to19,2021-05-27,16003.6,1,129,35
Greece,aged15to19,2021-05-28,16124.9,1,121,-8
Greece,aged15to19,2021-05-29,16229.9,1,105,-16
Greece,aged15to19,2021-05-30,16290.9,1,61,-44
Greece,aged15to19,2021-05-31,16376.1,1,85,24
Greece,aged15to19,2021-06-01,16504.1,1,128,43
Greece,aged15to19,2021-06-02,16595.6,1,92,-36
Greece,aged15to19,2021-06-03,16675.7,1,80,-12
Greece,aged15to19,2021-06-04,16752.6,1,77,-3
Greece,aged15to19,2021-06-05,16819.3,1,67,-10
Greece,aged15to19,2021-06-06,16856.4,1,37,-30
Greece,aged15to19,2021-06-07,16915.2,1,59,22
Greece,aged15to19,2021-06-08,17006.6,1,91,32
Greece,aged15to19,2021-06-09,NA,1,NA,NA
Greece,aged15to19,2021-06-10,17116.5,1,NA,NA
Greece,aged15to19,2021-06-11,17166.2,1,50,NA
Greece,aged15to19,2021-06-12,17206.8,1,41,-9
Greece,aged15to19,2021-06-13,17227.1,1,20,-21
Greece,aged15to19,2021-06-14,17261.9,1,35,15
Greece,aged15to19,2021-06-15,17314.3,1,52,17
Greece,aged15to19,2021-06-16,17347.5,1,33,-19
Greece,aged15to19,2021-06-17,17380.7,1,33,0
Greece,aged15to19,2021-06-18,17408.7,1,28,-5
Greece,aged15to19,2021-06-19,17435,1,26,-2
Greece,aged15to19,2021-06-20,17451.5,1,16,-10
Greece,aged15to19,2021-06-21,17465.4,1,14,-2
Greece,aged15to19,2021-06-22,17491.2,1,26,12
Greece,aged15to19,2021-06-23,17520.7,1,30,4
Greece,aged15to19,2021-06-24,17554.2,1,34,4
Greece,aged15to19,2021-06-25,17579.4,1,25,-9
Greece,aged15to19,2021-06-26,17606.9,1,28,3
Greece,aged15to19,2021-06-27,17622.7,1,16,-12
Greece,aged15to19,2021-06-28,17649,1,26,10
Greece,aged15to19,2021-06-29,17689.8,1,41,15
Greece,aged15to19,2021-06-30,17736.8,1,47,6
Greece,aged15to19,2021-07-01,17795.5,1,59,12
Greece,aged15to19,2021-07-02,17875.5,1,80,21
Greece,aged15to19,2021-07-03,17978.9,1,103,23
Greece,aged15to19,2021-07-04,18032.1,1,53,-50
Greece,aged15to19,2021-07-05,18109.4,1,77,24
Greece,aged15to19,2021-07-06,18277.5,1,168,91
Greece,aged15to19,2021-07-07,18441.7,1,164,-4
Greece,aged15to19,2021-07-08,18635.5,1,194,30
Greece,aged15to19,2021-07-09,18826.9,1,191,-3
Greece,aged15to19,2021-07-10,19051.9,1,225,34
Greece,aged15to19,2021-07-11,19169.1,1,117,-108
Greece,aged15to19,2021-07-12,19405.9,1,237,120
Greece,aged15to19,2021-07-13,19744.8,1,339,102
Greece,aged15to19,2021-07-14,20021.3,1,276,-63
Greece,aged15to19,2021-07-15,20283,1,262,-14
Greece,aged15to19,2021-07-16,20528.7,1,246,-16
Greece,aged20to24,2020-04-03,54.4,NA,NA,NA
Greece,aged20to24,2020-04-04,57.4,1,3,NA
Greece,aged20to24,2020-04-05,60.1,1,3,0
Greece,aged20to24,2020-04-06,60.8,1,1,-2
Greece,aged20to24,2020-04-07,61.8,1,1,0
Greece,aged20to24,2020-04-08,63.9,1,2,1
Greece,aged20to24,2020-04-09,66.5,1,3,1
Greece,aged20to24,2020-04-10,68.8,1,2,-1
Greece,aged20to24,2020-04-11,76.9,1,8,6
Greece,aged20to24,2020-04-12,NA,1,NA,NA
Greece,aged20to24,2020-04-13,NA,1,NA,NA
Greece,aged20to24,2020-04-14,81.1,1,NA,NA
Greece,aged20to24,2020-04-15,82.1,1,1,NA
Greece,aged20to24,2020-04-16,83.9,1,2,1
Greece,aged20to24,2020-04-17,84.3,1,0,-2
Greece,aged20to24,2020-04-18,85,1,1,1
Greece,aged20to24,2020-04-19,NA,1,NA,NA
Greece,aged20to24,2020-04-20,85.1,1,NA,NA
Greece,aged20to24,2020-04-21,85.8,1,1,NA
Greece,aged20to24,2020-04-22,86.3,1,0,-1
Greece,aged20to24,2020-04-23,88.1,1,2,2
Greece,aged20to24,2020-04-24,89.5,1,1,-1
Greece,aged20to24,2020-04-25,91.7,1,2,1
Greece,aged20to24,2020-04-26,92.7,1,1,-1
Greece,aged20to24,2020-04-27,95.4,1,3,2
Greece,aged20to24,2020-04-28,97,1,2,-1
Greece,aged20to24,2020-04-29,97,1,0,-2
Greece,aged20to24,2020-04-30,97.8,1,1,1
Greece,aged20to24,2020-05-01,99.2,1,1,0
Greece,aged20to24,2020-05-02,99.6,1,0,-1
Greece,aged20to24,2020-05-03,99.7,1,0,0
Greece,aged20to24,2020-05-04,100.4,1,1,1
Greece,aged20to24,2020-05-05,102,1,2,1
Greece,aged20to24,2020-05-06,103,1,1,-1
Greece,aged20to24,2020-05-07,103.1,1,0,-1
Greece,aged20to24,2020-05-08,103.7,1,1,1
Greece,aged20to24,2020-05-09,103.9,1,0,-1
Greece,aged20to24,2020-05-10,104.1,1,0,0
Greece,aged20to24,2020-05-11,103.6,1,-0,-0
Greece,aged20to24,2020-05-12,105.4,1,2,2
Greece,aged20to24,2020-05-13,107.3,1,2,0
Greece,aged20to24,2020-05-14,107.7,1,0,-2
Greece,aged20to24,2020-05-15,111.5,1,4,4
Greece,aged20to24,2020-05-16,111.7,1,0,-4
Greece,aged20to24,2020-05-17,114.5,1,3,3
Greece,aged20to24,2020-05-18,114.4,1,-0,-3
Greece,aged20to24,2020-05-19,114.8,1,0,0
Greece,aged20to24,2020-05-20,116.3,1,2,2
Greece,aged20to24,2020-05-21,118.6,1,2,0
Greece,aged20to24,2020-05-22,122,1,3,1
Greece,aged20to24,2020-05-23,122.3,1,0,-3
Greece,aged20to24,2020-05-24,122.4,1,0,0
Greece,aged20to24,2020-05-25,122.3,1,-0,-0
Greece,aged20to24,2020-05-26,122.7,1,0,0
Greece,aged20to24,2020-05-27,124.8,1,2,2
Greece,aged20to24,2020-05-28,124.8,1,0,-2
Greece,aged20to24,2020-05-29,124.7,1,-0,-0
Greece,aged20to24,2020-05-30,125,1,0,0
Greece,aged20to24,2020-05-31,124.9,1,-0,-0
Greece,aged20to24,2020-06-01,124.9,1,0,0
Greece,aged20to24,2020-06-02,124.9,1,0,0
Greece,aged20to24,2020-06-03,NA,1,NA,NA
Greece,aged20to24,2020-06-04,NA,1,NA,NA
Greece,aged20to24,2020-06-05,NA,1,NA,NA
Greece,aged20to24,2020-06-06,NA,1,NA,NA
Greece,aged20to24,2020-06-07,NA,1,NA,NA
Greece,aged20to24,2020-06-08,130.3,1,NA,NA
Greece,aged20to24,2020-06-09,132.1,1,2,NA
Greece,aged20to24,2020-06-10,132.6,1,0,-2
Greece,aged20to24,2020-06-11,133.8,1,1,1
Greece,aged20to24,2020-06-12,134.6,1,1,0
Greece,aged20to24,2020-06-13,134.9,1,0,-1
Greece,aged20to24,2020-06-14,135.4,1,0,0
Greece,aged20to24,2020-06-15,135.9,1,0,0
Greece,aged20to24,2020-06-16,136,1,0,0
Greece,aged20to24,2020-06-17,138.5,1,2,2
Greece,aged20to24,2020-06-18,139.6,1,1,-1
Greece,aged20to24,2020-06-19,140.4,1,1,0
Greece,aged20to24,2020-06-20,140.8,1,0,-1
Greece,aged20to24,2020-06-21,141.2,1,0,0
Greece,aged20to24,2020-06-22,142.2,1,1,1
Greece,aged20to24,2020-06-23,143.4,1,1,0
Greece,aged20to24,2020-06-24,143.7,1,0,-1
Greece,aged20to24,2020-06-25,143.5,1,-0,-0
Greece,aged20to24,2020-06-26,144.8,1,1,1
Greece,aged20to24,2020-06-27,145.7,1,1,0
Greece,aged20to24,2020-06-28,146.1,1,0,-1
Greece,aged20to24,2020-06-29,147.7,1,2,2
Greece,aged20to24,2020-06-30,148.6,1,1,-1
Greece,aged20to24,2020-07-01,149.7,1,1,0
Greece,aged20to24,2020-07-02,150.6,1,1,0
Greece,aged20to24,2020-07-03,151.6,1,1,0
Greece,aged20to24,2020-07-04,153.1,1,2,1
Greece,aged20to24,2020-07-05,153.9,1,1,-1
Greece,aged20to24,2020-07-06,155.6,1,2,1
Greece,aged20to24,2020-07-07,156.9,1,1,-1
Greece,aged20to24,2020-07-08,157.9,1,1,0
Greece,aged20to24,2020-07-09,161.4,1,4,3
Greece,aged20to24,2020-07-10,165.6,1,4,0
Greece,aged20to24,2020-07-11,167.1,1,2,-2
Greece,aged20to24,2020-07-12,169.6,1,2,0
Greece,aged20to24,2020-07-13,170.5,1,1,-1
Greece,aged20to24,2020-07-14,174.7,1,4,3
Greece,aged20to24,2020-07-15,NA,1,NA,NA
Greece,aged20to24,2020-07-16,NA,1,NA,NA
Greece,aged20to24,2020-07-17,NA,1,NA,NA
Greece,aged20to24,2020-07-18,180.6,1,NA,NA
Greece,aged20to24,2020-07-19,181.1,1,0,NA
Greece,aged20to24,2020-07-20,181.5,1,0,0
Greece,aged20to24,2020-07-21,182.8,1,1,1
Greece,aged20to24,2020-07-22,183.6,1,1,0
Greece,aged20to24,2020-07-23,184.8,1,1,0
Greece,aged20to24,2020-07-24,185.7,1,1,0
Greece,aged20to24,2020-07-25,NA,1,NA,NA
Greece,aged20to24,2020-07-26,188,1,NA,NA
Greece,aged20to24,2020-07-27,189.3,1,1,NA
Greece,aged20to24,2020-07-28,191.9,1,3,2
Greece,aged20to24,2020-07-29,195.3,1,3,0
Greece,aged20to24,2020-07-30,199.9,1,5,2
Greece,aged20to24,2020-07-31,NA,1,NA,NA
Greece,aged20to24,2020-08-01,213.4,1,NA,NA
Greece,aged20to24,2020-08-02,219.9,1,6,NA
Greece,aged20to24,2020-08-03,224.7,1,5,-1
Greece,aged20to24,2020-08-04,235,1,10,5
Greece,aged20to24,2020-08-05,242.5,1,8,-2
Greece,aged20to24,2020-08-06,254.6,1,12,4
Greece,aged20to24,2020-08-07,266.7,1,12,0
Greece,aged20to24,2020-08-08,281.2,1,14,2
Greece,aged20to24,2020-08-09,295.8,1,15,1
Greece,aged20to24,2020-08-10,311.3,1,16,1
Greece,aged20to24,2020-08-11,329.4,1,18,2
Greece,aged20to24,2020-08-12,349.1,1,20,2
